platform,second,p95_ms,rps
Django,375,132.5,40.0
Django,376,129.2,40.0
Django,377,138.1,40.0
Django,378,127.0,40.0
Django,379,131.9,39.0
Django,380,129.7,39.5
Django,381,130.7,41.0
Django,382,129.7,39.0
Django,383,142.6,40.0
Django,384,134.5,40.0
Django,385,135.1,39.5
Django,386,149.2,40.0
Django,387,134.6,40.0
Django,388,133.8,39.5
Django,389,135.6,41.0
Django,390,130.7,40.0
Django,391,132.3,40.0
Django,392,143.5,40.5
Django,393,135.2,40.0
Django,394,141.3,39.5
Django,395,136.8,40.0
Django,396,130.6,40.0
Django,397,130.8,40.0
Django,398,133.8,40.0
Django,399,137.0,40.5
Django,400,131.1,39.0
Django,401,135.5,39.5
Django,402,130.0,40.0
Django,403,125.6,40.0
Django,404,129.2,40.0
Django,405,135.6,40.0
Django,406,134.4,40.0
Django,407,131.5,40.0
Django,408,133.8,40.0
Django,409,133.2,40.0
Django,410,137.6,40.0
Django,411,132.2,40.0
Django,412,125.1,40.0
Django,413,126.7,39.0
Django,414,129.5,40.0
Django,415,137.5,40.0
Django,416,138.1,40.0
Django,417,134.7,40.0
Django,418,136.8,40.0
Django,419,132.4,40.0
Django,420,134.2,40.0
Django,421,128.7,40.0
Django,422,130.3,39.0
Django,423,145.0,41.0
Django,424,128.8,40.0
Django,425,131.6,40.0
Django,426,136.5,40.0
Django,427,131.3,40.0
Django,428,146.6,40.0
Django,429,138.8,40.0
Django,430,131.2,40.0
Django,431,132.5,40.5
Django,432,130.0,40.0
Django,433,135.3,40.0
Django,434,147.4,40.0
Django,435,138.5,40.0
Django,436,129.8,40.0
Django,437,131.2,40.0
Django,438,131.4,39.5
Django,439,141.9,41.0
Django,440,141.9,40.0
Django,441,153.7,40.0
Django,442,133.1,40.0
Django,443,138.1,39.0
Django,444,137.7,40.5
Django,445,129.2,40.0
Django,446,127.7,40.0
Django,447,126.7,40.0
Django,448,139.9,40.0
Django,449,128.1,40.0
Django,450,129.5,40.0
Django,451,131.5,40.0
Django,452,126.7,40.0
Django,453,127.8,40.0
Django,454,141.8,40.0
Django,455,131.7,40.0
Django,456,126.6,40.0
Django,457,132.6,40.0
Django,458,127.9,40.0
Django,459,130.5,40.0
Django,460,133.9,40.0
Django,461,129.4,40.0
Django,462,130.5,40.0
Django,463,131.3,39.5
Django,464,135.7,41.0
Django,465,130.6,40.0
Django,466,125.5,40.0
Django,467,129.7,40.0
Django,468,125.4,40.0
Django,469,132.5,40.0
Django,470,128.8,40.0
Django,471,126.0,40.5
Django,472,134.1,40.0
Django,473,127.3,39.5
Django,474,128.5,40.0
Django,475,138.1,40.0
Django,476,133.1,40.0
Django,477,153.8,40.0
Django,478,135.0,40.0
Django,479,129.2,40.0
Django,480,125.9,39.5
Django,481,129.2,40.0
Django,482,135.3,40.0
Django,483,129.7,39.0
Django,484,127.6,40.0
Django,485,139.3,39.0
Django,486,138.1,40.5
Django,487,132.7,40.0
Django,488,133.4,40.0
Django,489,134.5,40.0
Django,490,133.1,40.0
Django,491,133.5,40.0
Django,493,132.9,40.0
Django,494,134.4,39.5
Django,495,141.4,40.0
Django,496,139.5,40.0
Django,497,128.9,40.0
Django,498,126.6,40.0
Django,499,125.5,40.0
Django,500,129.4,40.0
Django,501,128.7,40.0
Django,502,136.1,40.5
Django,503,127.7,40.0
Django,504,135.2,40.0
Django,505,135.3,40.0
Django,506,141.4,40.0
Django,507,142.5,40.0
Django,508,137.4,40.0
Django,509,130.7,40.0
Django,510,137.7,40.5
Django,511,132.3,40.0
Django,512,132.0,40.5
Django,513,131.4,40.0
Django,514,126.2,40.0
Django,515,130.2,40.0
Django,516,133.5,40.0
Django,517,143.0,39.5
Django,518,139.6,40.0
Django,519,132.5,40.0
Django,524,183.8,36.0
Django,525,214.3,40.0
Django,526,222.4,39.5
Django,527,146.9,40.0
Django,528,149.8,40.0
Django,531,176.0,41.0
Django,532,154.6,40.0
Django,533,162.8,41.0
Django,534,147.2,40.0
Django,535,150.1,39.5
Django,536,140.7,39.0
Django,537,239.2,40.0
Django,538,202.8,40.0
Django,539,188.7,38.5
Django,540,192.3,40.0
Django,546,149.0,39.5
Django,547,150.7,37.5
Django,548,145.3,40.0
Django,549,184.3,40.5
Django,550,141.9,40.0
Django,551,150.5,40.0
Django,552,159.6,39.0
Django,553,245.0,40.0
Django,555,154.5,40.0
Django,556,141.7,40.5
Django,557,136.8,38.5
Django,558,250.6,40.0
Django,559,143.0,40.0
Django,560,169.5,39.0
Django,561,146.4,40.5
Django,562,209.5,39.5
Django,563,283.4,37.0
Django,564,179.3,41.0
Django,565,155.6,39.5
Django,566,139.3,40.0
Django,567,139.4,39.0
Django,568,145.4,39.5
Django,569,140.3,39.0
Django,570,137.5,40.0
Django,571,131.0,39.0
Django,572,203.1,40.0
Django,573,138.9,40.0
Django,574,167.2,40.0
Django,575,127.0,40.0
Django,576,138.1,39.0
Django,577,155.4,40.0
Django,578,148.4,40.0
Django,579,144.6,40.0
Django,580,135.7,40.0
Django,581,229.5,41.5
Django,582,133.3,40.0
Django,583,131.7,39.5
Django,584,158.3,40.0
Django,585,270.8,40.0
Django,586,161.0,41.5
Django,587,150.0,39.0
Django,588,127.4,40.0
Django,589,143.2,40.0
Django,590,198.7,40.5
Django,591,153.0,40.0
Django,592,155.6,40.0
Django,593,209.8,40.0
Django,594,145.4,39.0
Django,595,306.8,40.0
Django,596,135.1,40.5
Django,597,134.5,40.0
Django,598,128.3,40.0
Django,599,166.2,39.0
Django,600,137.7,41.0
Django,601,133.4,40.0
Django,602,211.1,40.0
Django,603,266.4,40.0
Django,604,137.8,40.0
Django,605,154.5,40.0
Django,606,162.4,40.0
Django,607,139.7,40.0
Django,608,228.4,39.0
Django,609,168.8,40.0
Django,610,180.5,40.0
Django,611,174.1,40.0
Django,612,140.5,40.0
Django,613,146.2,40.0
Django,614,134.4,40.0
Django,615,139.1,41.0
Django,616,143.6,40.0
Django,617,155.8,39.5
Django,618,234.8,38.5
Django,619,150.1,40.0
Django,620,155.3,39.5
Django,621,135.6,40.0
Django,622,139.8,39.5
Django,623,154.8,40.0
Django,624,133.0,40.0
Django,625,138.6,40.0
Django,626,156.9,40.5
Django,627,313.1,40.0
Django,628,184.7,40.0
Django,629,140.3,40.5
Django,630,133.4,39.0
Django,631,162.3,39.5
Django,632,147.5,39.5
Django,633,156.4,40.0
Django,634,159.1,40.0
Django,635,139.2,40.0
Django,636,128.8,39.0
Django,637,186.5,40.0
Django,638,139.0,40.0
Django,639,142.7,40.0
Django,640,128.2,40.0
Django,641,133.2,39.5
Django,642,210.3,40.0
Django,643,132.7,40.0
Django,644,135.2,40.0
Django,645,129.0,39.5
Django,646,138.7,41.0
Django,647,170.4,38.0
Django,648,227.2,40.0
Django,649,152.2,40.0
Django,650,140.1,40.0
Django,651,136.5,39.0
Django,652,142.8,40.0
Django,653,144.9,41.0
Django,654,153.6,39.0
Django,655,128.3,40.0
Django,656,136.8,39.0
Django,657,154.7,40.0
Django,658,137.9,40.0
Django,659,124.1,40.0
Django,660,122.6,40.0
Django,661,123.7,40.0
Django,662,155.9,39.5
Django,663,260.7,39.5
Django,664,158.7,40.0
Django,665,137.8,39.0
Django,666,137.0,40.0
Django,667,139.6,40.0
Django,668,141.2,40.5
Django,669,280.3,40.0
Django,670,224.6,39.5
Django,671,139.3,39.0
Django,672,234.0,40.0
Django,673,136.4,40.0
Django,674,143.3,40.0
Django,675,139.4,40.0
Django,676,144.9,38.0
Django,677,304.4,44.5
Django,678,160.7,40.0
Django,679,144.4,40.0
Django,680,140.7,40.0
Django,681,141.3,40.0
Django,682,137.1,40.0
Django,683,193.8,39.0
Django,684,140.9,40.0
Django,685,142.5,40.5
Django,686,144.5,40.0
Django,687,141.6,40.0
Django,688,143.8,40.0
Django,689,147.7,40.0
Django,690,152.1,40.5
Django,691,130.3,40.0
Django,692,141.2,39.0
Django,693,227.3,39.5
Django,694,176.3,40.0
Django,695,173.8,41.0
Django,696,133.2,40.0
Django,697,136.4,39.0
Django,698,229.3,40.0
Django,699,215.5,39.0
Django,700,284.4,41.0
Django,701,125.7,40.0
Django,702,148.7,40.0
Django,703,147.6,40.0
Django,704,142.6,40.0
Django,705,133.4,40.0
Django,706,135.0,40.5
Django,707,137.3,39.5
Django,708,140.3,40.0
Django,709,153.5,39.5
Django,710,138.6,40.0
Django,711,137.6,40.0
Django,712,143.6,40.0
Django,713,134.9,40.0
Django,714,140.1,39.0
Django,715,128.9,40.0
Django,716,138.1,39.5
Django,717,247.4,40.0
Django,718,171.0,39.5
Django,719,146.4,40.0
Django,720,138.6,39.5
Django,721,151.0,40.0
Django,722,154.7,39.0
Django,723,136.6,40.5
Django,724,136.3,41.0
Django,725,153.7,39.0
Django,726,173.3,39.5
Django,727,236.8,39.5
Django,728,188.0,39.0
Django,729,240.9,40.0
Django,734,151.8,38.0
Django,737,157.6,40.0
Django,738,136.2,40.5
Django,739,137.7,39.5
Django,740,153.5,39.0
Django,741,152.8,40.0
Django,742,154.9,40.0
Django,743,184.7,39.0
Django,744,301.0,32.0
Django,745,330.5,39.0
Django,746,338.7,38.0
Django,747,212.7,35.0
Django,749,556.5,39.5
Django,750,244.8,40.0
Django,751,244.6,39.0
Django,753,303.2,39.5
Django,754,872.2,40.0
Django,755,286.3,37.0
Django,757,732.9,39.0
Django,760,433.0,39.0
Django,761,5274.5,40.0
Django,762,207.4,40.0
Django,763,140.2,40.0
Django,764,141.8,40.0
Django,765,157.9,40.5
Django,766,145.3,40.0
Django,767,147.9,40.0
Django,768,144.4,39.0
Django,769,372.1,40.0
Django,770,136.3,40.0
Django,771,139.0,40.0
Django,772,136.2,39.0
Django,773,153.2,40.0
Django,774,147.5,40.0
Django,775,136.5,39.0
Django,776,152.5,40.5
Django,777,181.3,39.5
Django,779,174.0,40.5
Django,782,135.5,39.0
Django,783,155.0,39.0
Django,785,144.2,38.0
Django,786,186.2,40.0
Django,788,146.2,40.0
Django,789,139.1,38.0
Django,790,163.6,38.5
Django,791,132.0,40.0
Django,792,153.9,38.0
Django,793,170.5,38.0
Django,794,140.1,38.0
Django,795,182.9,40.0
Django,797,153.6,37.5
Django,798,146.0,41.0
Django,799,129.1,40.0
Django,800,184.8,40.0
Django,801,136.4,40.0
Django,802,150.2,40.0
Django,803,134.8,40.0
Django,804,215.5,39.0
Django,805,185.8,40.0
Django,806,179.2,40.0
Django,807,192.3,40.0
Django,808,143.5,40.0
Django,809,400.8,40.0
Django,810,368.5,40.0
Django,811,214.2,39.5
Django,812,140.1,40.0
Django,813,141.4,40.0
Django,814,126.8,40.0
Django,815,137.1,40.0
Django,816,131.7,40.0
Django,817,141.9,40.0
Django,818,131.8,39.5
Django,819,145.7,40.0
Django,820,153.6,39.0
Django,821,164.6,41.0
Django,822,149.2,39.0
Django,823,139.7,40.0
Django,824,134.8,39.0
Django,825,209.0,40.0
Django,826,238.8,38.0
Django,828,140.2,39.0
Django,829,147.4,39.5
Django,830,170.1,41.0
Django,831,171.2,40.0
Django,832,137.6,40.0
Django,833,137.7,39.0
Django,834,231.2,37.0
Django,835,143.7,40.0
Django,836,153.0,40.0
Django,837,141.5,38.5
Django,838,240.9,40.0
Django,839,141.6,39.5
Django,840,209.1,40.0
Django,841,175.5,40.0
Django,842,255.6,39.5
Django,843,283.2,38.5
Django,844,339.4,37.5
Django,845,339.6,40.5
Django,846,142.1,39.5
Django,847,144.0,40.0
Django,848,138.1,40.0
Django,849,169.4,40.0
Django,850,170.4,38.0
Django,851,155.9,40.0
Django,852,130.8,40.0
Django,853,161.7,40.0
Django,854,127.3,40.0
Django,855,137.3,40.0
Django,856,129.9,40.0
Django,857,133.3,39.0
Django,858,143.8,40.0
Django,859,188.8,39.5
Django,860,128.7,39.5
Django,861,290.9,39.5
Django,862,134.6,40.0
Django,863,307.0,39.5
Django,864,343.5,40.0
Django,865,210.7,39.5
Django,866,189.1,39.5
Django,869,133.0,41.0
Django,870,371.7,38.5
Django,871,163.0,40.0
Django,872,141.6,39.5
Django,873,143.2,39.5
Django,874,135.8,40.0
Django,875,163.3,40.0
Django,877,138.3,40.0
Django,878,132.0,40.0
Django,879,228.6,38.5
Django,880,150.0,39.0
Django,881,205.2,40.5
Django,882,158.2,40.0
Django,883,140.5,40.0
Django,884,213.2,39.0
Django,885,480.7,40.0
Django,886,605.0,41.0
Django,887,809.9,35.0
Django,888,696.5,39.5
Django,889,266.3,41.0
Django,890,147.7,40.0
Django,901,138.8,40.0
Django,906,149.8,39.5
Django,908,231.1,40.0
Django,910,140.1,39.5
Django,911,200.6,36.0
Django,912,413.5,39.5
Django,913,164.9,39.0
Django,914,144.4,38.0
Django,917,1214.1,32.0
Django,918,165.3,40.0
Django,922,190.7,40.0
Django,923,143.9,38.5
Django,924,140.5,39.5
Django,927,143.4,38.0
Django,928,501.8,40.0
Django,930,157.0,40.0
Django,931,326.4,34.0
Django,932,150.6,40.0
Django,933,174.3,40.0
Django,934,203.4,40.0
Django,935,142.0,40.5
Django,936,398.7,40.0
Django,938,148.2,40.0
Django,940,143.5,39.5
Django,941,137.8,40.0
Django,942,135.2,39.0
Django,944,176.9,39.0
Django,945,133.4,40.0
Django,946,138.7,39.5
Django,947,143.0,39.5
Django,949,135.0,40.0
Django,950,143.9,39.5
Django,951,140.9,39.0
Django,952,146.9,40.0
Django,953,182.2,40.0
Django,954,131.8,39.5
Django,955,136.1,39.0
Django,956,141.0,41.0
Django,957,137.1,39.0
Django,958,181.2,40.0
Django,959,152.2,40.0
Django,961,143.9,39.0
Django,963,168.2,38.5
Django,964,143.5,37.5
Django,965,140.5,37.0
Django,966,142.6,36.0
Django,967,183.9,36.0
Django,968,133.7,34.5
Django,969,155.3,35.0
Django,971,145.3,33.0
Django,974,146.2,32.0
Django,975,165.4,31.0
Django,976,142.8,31.0
Django,977,142.2,30.0
Django,978,148.9,30.0
Django,979,142.1,29.0
Django,980,135.9,28.0
Django,981,134.5,27.0
Django,982,132.3,27.0
Django,983,136.8,27.0
Django,984,140.2,26.0
Django,985,145.4,25.0
Django,986,137.5,24.5
Django,987,137.1,24.0
Django,988,132.5,24.0
Django,989,125.6,23.0
Django,990,131.2,22.5
Django,991,131.2,22.0
Django,992,130.4,21.5
Django,993,129.5,21.0
Django,994,137.6,20.0
Django,995,188.0,19.0
Django,996,160.0,19.5
Django,997,146.1,18.0
Django,998,140.3,18.0
Django,999,140.5,18.0
Django,1000,143.1,16.0
Django,1001,139.6,16.0
Django,1002,141.5,15.0
Django,1003,136.1,15.0
Django,1004,136.1,14.0
Django,1005,132.0,14.0
Django,1006,135.9,13.0
Django,1007,139.0,13.0
Django,1008,141.0,12.0
Django,1009,127.7,11.0
Django,1010,133.5,11.0
Django,1011,133.4,10.0
Django,1012,134.7,9.5
Django,1013,135.7,9.0
Django,1014,139.5,8.0
Django,1015,122.8,8.0
Django,1016,141.2,7.0
Django,1017,129.1,7.0
Django,1018,127.0,6.0
Django,1019,125.6,6.0
Django,1020,131.1,5.0
Django,1021,132.2,5.0
Django,1022,135.2,5.0
Django,1023,135.1,5.0
Django,1024,127.4,5.0
Django,1025,127.5,5.0
Django,1026,117.7,5.0
Django,1027,137.0,5.0
Django,1028,132.5,5.0
Django,1029,124.8,5.0
Django,1030,150.0,5.0
Django,1031,137.5,5.0
Django,1032,129.4,5.0
Django,1033,121.8,5.0
Django,1034,129.1,5.0
Django,1035,132.0,5.0
Django,1036,122.3,5.0
Django,1037,127.6,5.0
Django,1038,130.7,5.0
Django,1039,119.5,5.0
Django,1040,126.7,5.0
Django,1041,131.8,5.0
Django,1042,127.6,5.0
Django,1043,115.8,5.0
Django,1044,130.3,5.0
Django,1045,120.3,5.0
Django,1046,123.3,5.0
Django,1047,131.6,5.0
Django,1048,124.1,5.0
Django,1049,128.2,5.0
Django,1050,135.6,5.0
Django,1051,119.5,5.0
Django,1052,129.9,5.0
Django,1053,125.5,5.0
Django,1054,127.9,5.0
Django,1055,119.3,5.0
Django,1056,131.3,5.0
Django,1057,143.4,5.0
Django,1058,123.9,5.0
Django,1059,129.8,5.0
Django,1060,120.5,5.0
Django,1061,127.6,5.0
Django,1062,135.1,5.0
Django,1063,123.9,5.0
Django,1064,125.9,5.0
Django,1065,121.1,5.0
Django,1066,124.5,5.0
Django,1067,126.9,5.0
Django,1068,118.8,5.0
Django,1069,132.7,5.0
Django,1070,131.0,5.0
Django,1071,123.3,5.0
Django,1072,124.7,5.0
Django,1073,127.3,5.0
Django,1074,131.2,5.0
Django,1075,131.2,5.0
Django,1076,126.7,5.0
Django,1077,119.8,5.0
Django,1078,122.8,5.0
Django,1079,122.1,5.0
Django,1080,125.6,5.0
Django,1081,121.5,5.0
Django,1082,122.2,5.0
Django,1083,129.9,5.0
Django,1084,118.0,5.0
Django,1085,128.1,5.0
Django,1086,127.5,5.0
Django,1087,120.9,5.0
Django,1088,120.1,5.0
Django,1089,127.5,5.0
Django,1090,138.1,5.0
Django,1091,125.7,5.0
Django,1092,132.8,5.0
Django,1093,124.5,5.0
Django,1094,123.8,5.0
Django,1095,125.9,5.0
Django,1096,128.1,5.0
Django,1097,119.1,5.0
Django,1098,119.5,5.0
Django,1099,129.4,5.0
Django,1100,118.6,5.0
Django,1101,127.4,5.0
Django,1102,122.5,5.0
Django,1103,129.6,5.0
Django,1104,122.0,5.0
Django,1105,128.6,5.0
Django,1106,128.9,5.0
Django,1107,124.7,5.0
Django,1108,129.0,5.0
Django,1109,129.5,5.0
Django,1110,126.4,5.0
Django,1111,130.8,5.0
Django,1112,121.1,5.0
Django,1113,132.0,5.0
Django,1114,139.3,5.0
Django,1115,126.3,5.0
Django,1116,125.6,5.0
Django,1117,128.9,5.0
Django,1118,134.6,5.0
Django,1119,125.1,5.0
Django,1120,118.8,5.0
Django,1121,116.6,5.0
Django,1122,122.8,5.0
Django,1123,123.4,5.0
Django,1124,116.6,5.0
Django,1125,134.3,5.0
Django,1126,131.6,5.0
Django,1127,127.8,5.0
Django,1128,121.1,5.0
Django,1129,117.7,5.0
Django,1130,118.0,5.0
Django,1131,128.5,5.0
Django,1132,131.2,5.0
Django,1133,118.0,5.0
Django,1134,138.8,5.0
Django,1135,119.2,5.0
Django,1136,133.5,5.0
Django,1137,121.9,5.0
Django,1138,132.0,5.0
Django,1139,119.9,5.0
Django,1140,133.6,5.0
Django,1141,120.7,5.0
Django,1142,133.2,5.0
Django,1143,129.0,5.0
Django,1144,119.0,5.0
Django,1145,117.7,5.0
Django,1146,122.9,5.0
Django,1147,115.7,5.0
Django,1148,134.1,5.0
Django,1149,123.1,5.0
Django,1150,118.6,5.0
Django,1151,128.5,5.0
Django,1152,135.2,5.0
Django,1153,124.3,5.0
Django,1154,119.1,5.0
Django,1155,123.4,5.0
Django,1156,123.5,5.0
Django,1157,121.9,5.0
Django,1158,124.5,5.0
Django,1159,121.8,5.0
Django,1160,127.3,5.0
Django,1161,126.6,5.0
Django,1162,125.3,5.0
Django,1163,138.9,5.0
Django,1164,126.3,5.0
Django,1165,135.2,5.0
Django,1166,133.1,5.0
Django,1167,124.2,5.0
Django,1168,128.5,5.0
Django,1169,123.2,5.0
Django,1170,118.4,5.0
Django,1171,127.5,5.0
Django,1172,122.2,5.0
Django,1173,129.1,5.0
Django,1174,130.5,5.0
Django,1175,130.3,5.0
Django,1176,133.9,5.0
Django,1177,127.6,5.0
Django,1178,132.5,5.0
Django,1179,126.9,5.0
Django,1180,127.6,5.0
Django,1181,140.3,5.0
Django,1182,128.0,5.0
Django,1183,124.1,5.0
Django,1184,126.8,5.0
Django,1185,124.1,5.0
Django,1186,128.1,5.0
Django,1187,133.8,5.0
Django,1188,126.3,5.0
Django,1189,123.1,5.0
Django,1190,127.5,5.0
Django,1191,120.2,5.0
Django,1192,123.9,5.0
Django,1193,124.5,5.0
Django,1194,128.2,5.0
Django,1195,123.5,5.0
Django,1196,120.6,5.0
Django,1197,128.6,5.0
Django,1198,120.1,5.0
Django,1199,120.6,5.0
Django,1200,124.0,5.0
Django,1201,123.6,5.0
Django,1202,131.7,5.0
Django,1203,129.2,5.0
Django,1204,130.8,5.0
Django,1205,129.6,5.0
Django,1206,130.8,5.0
Django,1207,119.5,5.0
Django,1208,125.8,5.0
Django,1209,127.9,5.0
Django,1210,131.5,5.0
Django,1211,136.7,5.0
Django,1212,130.7,5.0
Django,1213,123.3,5.0
Django,1215,137.7,5.0
Django,1216,127.6,5.0
Django,1217,126.0,5.0
Django,1218,127.1,5.0
Django,1219,135.3,5.0
Django,1220,133.2,5.0
Django,1221,129.1,5.0
Django,1222,119.2,5.0
Django,1223,132.1,5.0
Django,1224,118.5,5.0
Django,1225,125.9,5.0
Django,1226,130.1,5.0
Django,1227,123.2,5.0
Django,1228,124.2,5.0
Django,1229,121.1,5.0
Django,1230,121.3,5.0
Django,1231,124.4,5.0
Django,1232,135.8,5.0
Django,1233,124.2,5.0
Django,1234,121.7,5.0
Django,1235,128.6,5.0
Django,1236,133.4,5.0
Django,1237,132.1,5.0
Django,1238,131.1,5.0
Django,1239,121.3,5.0
Django,1240,121.7,5.0
Django,1241,127.1,5.0
Django,1242,119.1,5.0
Django,1243,127.3,5.0
Django,1244,130.2,5.0
Django,1245,120.9,5.0
Django,1246,125.9,5.0
Django,1247,123.5,5.0
Django,1248,119.2,5.0
Django,1249,122.2,5.0
Django,1250,129.2,5.0
Django,1251,126.4,5.0
Django,1252,118.8,5.0
Django,1253,130.7,5.0
Django,1254,121.7,5.0
Django,1255,123.0,5.0
Django,1256,134.0,5.0
Django,1257,142.1,5.0
Django,1258,121.9,5.0
Django,1259,118.4,5.0
Django,1260,124.1,5.0
Django,1261,123.7,5.0
Django,1262,126.7,5.0
Django,1263,129.8,5.0
Django,1264,122.1,5.0
Django,1265,129.3,5.0
Django,1266,121.3,5.0
Django,1267,129.4,5.0
Django,1268,128.7,5.0
Django,1269,120.6,5.0
Django,1270,117.8,5.0
Django,1271,121.6,5.0
Django,1272,122.3,5.0
Django,1273,125.9,5.0
Django,1274,123.0,5.0
Django,1275,122.9,5.0
Django,1276,133.8,5.0
Django,1277,125.2,5.0
Django,1278,117.6,5.0
Django,1279,120.2,5.0
Django,1280,132.8,5.0
Django,1281,130.6,5.0
Django,1282,126.0,5.0
Django,1283,130.7,5.0
Django,1284,126.1,5.0
Django,1285,134.9,5.0
Django,1286,125.4,5.0
Django,1287,126.4,5.0
Django,1288,127.5,5.0
Django,1289,124.5,5.0
Django,1290,119.7,5.0
Django,1291,122.9,5.0
Django,1292,135.0,5.0
Django,1293,132.8,5.0
Django,1294,125.8,5.0
Django,1295,130.4,5.0
Django,1296,128.5,5.0
Django,1297,126.4,5.0
Django,1298,124.9,5.0
Django,1299,115.6,5.0
Django,1300,131.6,5.0
Django,1301,124.3,5.0
Django,1302,121.1,5.0
Django,1303,128.7,5.0
Django,1304,126.3,5.0
Django,1305,125.9,5.0
Django,1306,130.5,5.0
Django,1307,117.7,5.0
Django,1308,127.5,5.0
Django,1309,127.6,5.0
Django,1310,125.3,5.0
Django,1311,128.8,5.0
Django,1312,125.7,5.0
Django,1313,122.9,5.0
Django,1314,122.6,5.0
Django,1315,126.4,5.0
Django,1316,131.4,5.0
Django,1317,132.0,5.0
Django,1318,126.1,5.0
Django,1319,124.9,5.0
Django,1320,116.8,5.0
Django,1321,116.0,5.0
Django,1322,132.5,5.0
Django,1323,129.9,5.0
Django,1324,123.9,5.0
Django,1325,134.3,5.0
Django,1326,134.5,5.0
Django,1327,127.3,5.0
Django,1328,120.6,5.0
Django,1329,135.8,5.0
Django,1330,127.0,5.0
Django,1331,128.5,5.0
Django,1332,134.7,5.0
Django,1333,119.0,5.0
Django,1334,123.1,5.0
Django,1335,118.4,5.0
Django,1336,132.7,5.0
Django,1337,127.9,5.0
Django,1338,124.1,5.0
Django,1339,135.0,5.0
Django,1340,124.8,5.0
Django,1341,126.7,5.0
Django,1342,131.6,5.0
Django,1343,125.4,5.0
Django,1344,122.8,5.0
Django,1345,129.5,5.0
Django,1346,128.3,5.0
Django,1347,127.2,5.0
Django,1348,128.7,5.0
Django,1349,129.3,5.0
Django,1350,128.8,5.0
Django,1351,123.9,5.0
Django,1352,127.3,5.0
Django,1353,126.6,5.0
Django,1354,120.4,5.0
Django,1355,127.0,5.0
Django,1356,126.0,5.0
Django,1357,127.3,5.0
Django,1358,121.8,5.0
Django,1359,124.6,5.0
Django,1360,134.7,5.0
Django,1361,123.9,5.0
Django,1362,123.2,5.0
Django,1363,130.9,5.0
Django,1364,132.7,5.0
Django,1365,131.1,5.0
Django,1366,134.0,5.0
Django,1367,129.3,5.0
Django,1368,125.0,5.0
Django,1369,126.4,5.0
Django,1370,131.4,5.0
Django,1371,123.3,5.0
Django,1372,128.3,5.0
Django,1373,123.8,5.0
Django,1374,126.8,5.0
Django,1375,117.9,5.0
Django,1376,125.3,5.0
Django,1377,138.4,5.0
Django,1378,128.6,5.0
Django,1379,128.2,5.0
Django,1380,124.8,5.0
Django,1381,129.3,5.0
Django,1382,133.6,5.0
Django,1383,144.5,5.0
Django,1384,130.5,5.0
Django,1385,131.3,5.0
Django,1386,129.3,5.0
Django,1387,130.3,5.0
Django,1388,134.8,5.0
Django,1389,127.9,5.0
Django,1390,118.5,5.0
Django,1391,125.3,5.0
Django,1392,128.4,5.0
Django,1393,127.0,5.0
Django,1394,132.0,5.0
Django,1395,124.4,5.0
Django,1396,129.7,5.0
Django,1397,119.6,5.0
Django,1398,119.2,5.0
Django,1399,128.4,5.0
Django,1400,132.8,5.0
Django,1401,135.0,5.0
Django,1402,121.3,5.0
Django,1403,128.6,5.0
Django,1404,123.7,5.0
Django,1405,123.3,5.0
Django,1406,127.7,5.0
Django,1407,121.8,5.0
Django,1408,124.6,5.0
Django,1409,123.3,5.0
Django,1410,123.2,5.0
Django,1411,132.5,5.0
Django,1412,129.8,5.0
Django,1413,127.3,5.0
Django,1414,120.3,5.0
Django,1415,126.8,5.0
Django,1416,128.8,5.0
Django,1417,126.0,5.0
Django,1418,122.5,5.0
Django,1419,129.7,5.0
Django,1420,128.1,5.0
Django,1421,127.4,5.0
Django,1422,124.6,5.0
Django,1423,127.2,5.0
Django,1424,124.8,5.0
Django,1425,133.1,5.0
Django,1426,127.0,5.0
Django,1427,130.0,5.0
Django,1428,131.6,5.0
Django,1429,127.7,5.0
Django,1430,124.6,5.0
Django,1431,133.1,5.0
Django,1432,133.4,5.0
Django,1433,130.6,5.0
Django,1434,138.2,5.0
Django,1435,115.7,5.0
Django,1436,129.7,5.0
Django,1437,129.9,5.0
Django,1438,120.2,5.0
Django,1439,122.4,5.0
Django,1440,128.3,5.0
Django,1441,125.5,5.0
Django,1442,119.6,5.0
Django,1443,123.8,5.0
Django,1444,125.2,5.0
Django,1445,130.2,5.0
Django,1446,132.4,5.0
Django,1447,129.3,5.0
Django,1448,129.5,5.0
Django,1449,120.8,5.0
Django,1450,129.6,5.0
Django,1451,124.8,5.0
Django,1452,127.0,5.0
Django,1453,122.6,5.0
Django,1454,126.4,5.0
Django,1455,130.0,5.0
Django,1456,135.5,5.0
Django,1457,118.6,5.0
Django,1458,127.0,5.0
Django,1459,122.3,5.0
Django,1460,119.3,5.0
Django,1461,128.1,5.0
Django,1462,146.4,5.0
Django,1463,130.8,5.0
Django,1464,129.4,5.0
Django,1465,135.9,5.0
Django,1466,120.1,5.0
Django,1467,128.8,5.0
Django,1468,129.5,5.0
Django,1469,131.9,5.0
Django,1470,126.5,5.0
Django,1471,122.9,5.0
Django,1472,123.2,5.0
Django,1473,117.3,5.0
Django,1474,126.8,5.0
Django,1475,124.9,5.0
Django,1476,142.3,5.0
Django,1477,127.1,5.0
Django,1478,124.6,5.0
Django,1479,123.0,5.0
Django,1480,128.0,5.0
